Archetype,House number,CAH Type,Operation,Solar,Grid Cost,Optimal PV,Optimal Battery,Total Cost,Total Load,Grid Import
Semi-detached,Semi-detachedA_7.txt,H2,safe_unidirectional,best,371.103,3.36,11.25,12456.0,4085.94,1857.51
Semi-detached,Semi-detachedA_13.txt,H2,hybrid_bidirectional,best,196.739,3.5,2.025,8322.0,4096.69,1961.26
Detached,DetachedA_6.txt,H1,safe_unidirectional,worst,435.237,7.56,27.9,29268.0,5491.02,2476.19
Detached,DetachedD_23.txt,H1,hybrid_bidirectional,worst,296.812,8.05,26.775,29757.0,5778.82,2617.88
Semi-detached,Semi-detachedA_7.txt,H2,hybrid_bidirectional,worst,236.366,6.09,8.775,17001.0,4204.36,1984.87
Detached,DetachedA_49.txt,H2,safe_unidirectional,best,364.509,3.15,12.15,12447.0,4024.43,1846.91
Semi-detached,Semi-detachedA_28.txt,H1,safe_unidirectional,best,373.737,4.13,21.15,18825.0,5434.75,2283.53
Semi-detached,Semi-detachedA_38.txt,H2,safe_unidirectional,worst,397.964,5.39,19.8,20823.0,3952.27,1887.01
Detached,DetachedD_23.txt,H1,hybrid_bidirectional,best,235.763,4.97,17.55,18861.0,5759.77,2304.9
Semi-detached,Semi-detachedD_40.txt,H2,safe_unidirectional,worst,413.303,5.32,20.925,21216.0,4044.17,1950.05
Detached,DetachedA_6.txt,H1,safe_unidirectional,best,382.51,4.06,21.6,18894.0,5491.02,2316.57
Semi-detached,Semi-detachedA_12.txt,H1,safe_unidirectional,worst,413.854,7.35,28.575,29151.0,5389.92,2421.12
Semi-detached,Semi-detachedA_7.txt,H2,hybrid_bidirectional,best,219.349,3.57,1.575,8253.0,4249.23,2028.15
Detached,DetachedA_49.txt,H2,hybrid_bidirectional,worst,203.387,6.09,7.875,16569.0,4148.33,1967.57
Semi-detached,Semi-detachedA_28.txt,H1,hybrid_bidirectional,worst,278.418,7.42,26.325,28218.0,5509.96,2523.19
Semi-detached,Semi-detachedA_38.txt,H2,safe_unidirectional,best,349.026,3.36,10.8,12240.0,3952.27,1797.76
Detached,DetachedA_6.txt,H1,hybrid_bidirectional,worst,286.549,7.56,25.875,28296.0,5567.64,2525.19
Detached,DetachedA_49.txt,H2,hybrid_bidirectional,best,196.787,3.57,1.35,8145.0,4190.96,2017.66
Semi-detached,Semi-detachedD_40.txt,H2,safe_unidirectional,best,371.163,3.29,12.15,12741.0,4044.17,1848.0
Semi-detached,Semi-detachedA_12.txt,H1,safe_unidirectional,best,372.091,3.99,21.825,18855.0,5389.92,2303.05
Semi-detached,Semi-detachedA_28.txt,H1,hybrid_bidirectional,best,219.173,4.9,15.975,17958.0,5491.44,2172.68
Detached,DetachedD_23.txt,H2,safe_unidirectional,worst,431.806,5.74,20.475,21882.0,4184.67,2010.5
Semi-detached,Semi-detachedD_33.txt,H1,safe_unidirectional,worst,421.862,7.42,28.125,29082.0,5447.24,2455.57
Semi-detached,Semi-detachedA_38.txt,H2,hybrid_bidirectional,worst,212.244,6.02,7.65,16314.0,4081.26,1947.97
Detached,DetachedA_6.txt,H1,hybrid_bidirectional,best,231.628,4.48,17.775,17940.0,5549.45,2226.91
Semi-detached,Semi-detachedD_40.txt,H2,hybrid_bidirectional,worst,213.295,5.95,8.775,16707.0,4162.27,1986.6
Semi-detached,Semi-detachedA_12.txt,H1,hybrid_bidirectional,worst,270.916,7.21,27.0,28101.0,5466.66,2478.72
Semi-detached,Semi-detachedA_38.txt,H2,hybrid_bidirectional,best,197.979,3.36,1.8,7920.0,4112.17,1977.75
Detached,DetachedA_48.txt,H1,safe_unidirectional,worst,443.087,7.77,29.25,30357.0,5557.5,2507.85
Semi-detached,Semi-detachedD_33.txt,H1,safe_unidirectional,best,370.72,4.06,21.6,18894.0,5447.24,2308.11
Detached,DetachedD_23.txt,H2,safe_unidirectional,best,389.427,3.43,12.825,13359.0,4184.67,1903.82
Semi-detached,Semi-detachedA_28.txt,H2,safe_unidirectional,worst,398.29,5.18,19.8,20382.0,3929.84,1911.96
Semi-detached,Semi-detachedD_40.txt,H2,hybrid_bidirectional,best,201.056,3.57,1.8,8361.0,4200.49,2006.52
Semi-detached,Semi-detachedA_12.txt,H1,hybrid_bidirectional,best,215.585,4.69,16.875,17949.0,5444.88,2165.31
Detached,DetachedA_6.txt,H2,safe_unidirectional,worst,410.818,5.25,20.475,20853.0,3986.11,1925.23
Detached,DetachedD_23.txt,H2,hybrid_bidirectional,worst,220.732,6.3,9.9,17982.0,4319.92,2070.17
Detached,DetachedA_48.txt,H1,safe_unidirectional,best,396.565,4.06,22.05,19110.0,5557.5,2405.32
Semi-detached,Semi-detachedD_33.txt,H1,hybrid_bidirectional,worst,272.901,7.42,26.325,28218.0,5526.13,2502.71
Semi-detached,Semi-detachedA_39.txt,H1,safe_unidirectional,worst,425.861,7.63,27.9,29415.0,5404.21,2429.24
Semi-detached,Semi-detachedA_28.txt,H2,safe_unidirectional,best,354.785,3.15,11.7,12231.0,3929.84,1810.6
Semi-detached,Semi-detachedD_4.txt,H1,safe_unidirectional,worst,423.912,7.42,27.45,28758.0,5524.99,2474.54
Detached,DetachedD_23.txt,H2,hybrid_bidirectional,best,210.349,3.85,1.575,8841.0,4358.29,2098.45
Semi-detached,Semi-detachedD_33.txt,H1,hybrid_bidirectional,best,216.239,4.62,17.1,17910.0,5505.94,2182.97
Detached,DetachedA_48.txt,H1,hybrid_bidirectional,worst,288.249,7.84,26.55,29208.0,5641.19,2560.78
Detached,DetachedA_6.txt,H2,safe_unidirectional,best,365.796,3.22,11.25,12162.0,3986.11,1814.75
Semi-detached,Semi-detachedA_12.txt,H2,safe_unidirectional,worst,387.436,4.97,20.25,20157.0,3885.01,1874.85
Semi-detached,Semi-detachedA_39.txt,H1,safe_unidirectional,best,373.415,4.06,21.6,18894.0,5404.21,2289.35
Semi-detached,Semi-detachedA_28.txt,H2,hybrid_bidirectional,worst,209.442,5.67,8.1,15795.0,4055.73,1959.38
Semi-detached,Semi-detachedD_4.txt,H1,safe_unidirectional,best,372.751,4.2,21.15,18972.0,5524.99,2290.68
Detached,DetachedA_6.txt,H2,hybrid_bidirectional,worst,211.178,5.81,8.325,16197.0,4108.27,1973.65
Detached,DetachedA_48.txt,H1,hybrid_bidirectional,best,228.686,4.69,17.775,18381.0,5619.9,2264.0
Detached,DetachedD_37.txt,H1,safe_unidirectional,worst,450.29,7.56,27.9,29268.0,5661.24,2520.28
Semi-detached,Semi-detachedA_28.txt,H2,hybrid_bidirectional,best,186.286,3.43,1.8,8067.0,4093.71,1952.0
Semi-detached,Semi-detachedA_12.txt,H2,safe_unidirectional,best,355.924,3.01,12.375,12261.0,3885.01,1795.32
Semi-detached,Semi-detachedA_39.txt,H1,hybrid_bidirectional,worst,285.441,7.56,25.875,28296.0,5478.61,2476.3
Semi-detached,Semi-detachedD_33.txt,H2,safe_unidirectional,worst,389.285,5.18,19.575,20274.0,3942.33,1882.55
Detached,DetachedA_6.txt,H2,hybrid_bidirectional,best,193.296,3.43,1.8,8067.0,4149.96,1980.69
Semi-detached,Semi-detachedD_4.txt,H1,hybrid_bidirectional,worst,279.175,7.56,25.65,28188.0,5600.29,2502.23
Semi-detached,Semi-detachedA_12.txt,H2,hybrid_bidirectional,worst,200.752,5.67,8.1,15795.0,4005.54,1939.32
Semi-detached,Semi-detachedA_39.txt,H1,hybrid_bidirectional,best,225.157,4.9,15.75,17850.0,5451.86,2124.83
Detached,DetachedD_37.txt,H1,safe_unidirectional,best,403.117,4.06,21.6,18894.0,5661.24,2419.02
Detached,DetachedA_48.txt,H2,safe_unidirectional,worst,413.259,5.53,20.7,21549.0,4052.59,1936.43
Semi-detached,Semi-detachedA_4.txt,H1,safe_unidirectional,worst,433.564,7.98,27.675,30042.0,5426.38,2431.34
Semi-detached,Semi-detachedD_4.txt,H1,hybrid_bidirectional,best,220.536,4.83,15.975,17811.0,5577.12,2179.18
Semi-detached,Semi-detachedD_33.txt,H2,safe_unidirectional,best,351.596,3.22,11.25,12162.0,3942.33,1795.1
Semi-detached,Semi-detachedA_12.txt,H2,hybrid_bidirectional,best,189.256,3.5,1.35,7998.0,4051.61,1969.6
Semi-detached,Semi-detachedD_1.txt,H1,safe_unidirectional,worst,447.458,8.12,29.7,31308.0,5498.06,2481.03
Detached,DetachedD_37.txt,H1,hybrid_bidirectional,worst,292.606,7.49,25.425,27933.0,5746.69,2578.11
Detached,DetachedA_48.txt,H2,safe_unidirectional,best,382.162,3.08,12.6,12516.0,4052.59,1875.89
Semi-detached,Semi-detachedD_33.txt,H2,hybrid_bidirectional,worst,204.481,5.67,8.325,15903.0,4070.25,1937.61
Semi-detached,Semi-detachedA_39.txt,H2,safe_unidirectional,worst,400.774,5.18,21.15,21030.0,3899.3,1891.14
Semi-detached,Semi-detachedA_4.txt,H1,safe_unidirectional,best,381.382,3.99,21.375,18639.0,5426.38,2312.71
Semi-detached,Semi-detachedD_4.txt,H2,safe_unidirectional,worst,400.466,5.18,19.35,20166.0,4020.08,1927.77
Detached,DetachedD_37.txt,H1,hybrid_bidirectional,best,230.719,4.76,16.65,17988.0,5720.14,2296.31
Semi-detached,Semi-detachedD_1.txt,H1,safe_unidirectional,best,400.419,4.2,22.5,19620.0,5498.06,2353.69
Semi-detached,Semi-detachedA_2.txt,H1,safe_unidirectional,worst,399.386,7.63,27.675,29307.0,5278.81,2346.86
Semi-detached,Semi-detachedD_33.txt,H2,hybrid_bidirectional,best,192.236,3.43,1.575,7959.0,4113.34,1973.96
Detached,DetachedA_48.txt,H2,hybrid_bidirectional,worst,220.012,5.88,9.675,16992.0,4152.25,2001.42
Semi-detached,Semi-detachedA_4.txt,H1,hybrid_bidirectional,worst,291.598,7.84,26.775,29316.0,5491.73,2474.94
Semi-detached,Semi-detachedA_39.txt,H2,safe_unidirectional,best,367.992,3.01,13.05,12585.0,3899.3,1804.41
Semi-detached,Semi-detachedD_1.txt,H1,hybrid_bidirectional,worst,298.886,8.26,27.0,30306.0,5585.55,2536.28
Detached,DetachedA_48.txt,H2,hybrid_bidirectional,best,202.421,3.57,1.8,8361.0,4191.87,2005.22
Semi-detached,Semi-detachedD_4.txt,H2,safe_unidirectional,best,358.478,3.22,11.475,12270.0,4020.08,1824.67
Semi-detached,Semi-detachedA_2.txt,H1,safe_unidirectional,best,349.978,4.13,20.925,18717.0,5278.81,2190.48
Semi-detached,Semi-detachedA_4.txt,H1,hybrid_bidirectional,best,225.497,4.76,16.65,17988.0,5473.58,2153.95
Detached,DetachedD_37.txt,H2,safe_unidirectional,worst,423.231,5.32,19.8,20676.0,4156.32,1986.22
Semi-detached,Semi-detachedA_39.txt,H2,hybrid_bidirectional,worst,203.595,5.81,8.775,16413.0,4016.71,1941.34
Semi-detached,Semi-detachedD_27.txt,H1,safe_unidirectional,worst,428.739,7.77,28.8,30141.0,5481.77,2484.47
Semi-detached,Semi-detachedD_1.txt,H1,hybrid_bidirectional,best,246.146,4.76,18.675,18960.0,5556.06,2234.01
Semi-detached,Semi-detachedD_4.txt,H2,hybrid_bidirectional,worst,202.905,5.81,7.875,15981.0,4143.77,1995.72
Semi-detached,Semi-detachedA_2.txt,H1,hybrid_bidirectional,worst,264.218,7.49,26.55,28473.0,5353.45,2417.52
Semi-detached,Semi-detachedA_39.txt,H2,hybrid_bidirectional,best,186.165,3.43,1.8,8067.0,4050.15,1938.53
Detached,DetachedA_3.txt,H1,safe_unidirectional,worst,447.045,7.84,28.35,30072.0,5525.09,2498.55
Detached,DetachedD_37.txt,H2,safe_unidirectional,best,395.366,3.01,12.375,12261.0,4156.32,1930.13
Semi-detached,Semi-detachedD_27.txt,H1,safe_unidirectional,best,385.393,4.13,21.6,19041.0,5481.77,2369.89
Semi-detached,Semi-detachedA_4.txt,H2,safe_unidirectional,worst,408.363,5.46,21.15,21618.0,3921.46,1884.71
Semi-detached,Semi-detachedD_4.txt,H2,hybrid_bidirectional,best,188.052,3.36,2.025,8028.0,4178.0,2003.2
Semi-detached,Semi-detachedA_2.txt,H1,hybrid_bidirectional,best,204.589,4.9,15.975,17958.0,5332.09,2064.28
Semi-detached,Semi-detachedD_1.txt,H2,safe_unidirectional,worst,418.176,5.74,22.275,22746.0,3993.14,1934.12
Detached,DetachedD_37.txt,H2,hybrid_bidirectional,worst,233.496,5.81,7.875,15981.0,4282.51,2083.04
Detached,DetachedA_3.txt,H1,safe_unidirectional,best,381.763,4.13,21.15,18825.0,5525.09,2315.33
Semi-detached,Semi-detachedA_11.txt,H1,safe_unidirectional,worst,402.718,7.56,27.9,29268.0,5272.32,2372.87
Semi-detached,Semi-detachedD_27.txt,H1,hybrid_bidirectional,worst,283.11,7.77,25.875,28737.0,5561.63,2558.95
Semi-detached,Semi-detachedA_4.txt,H2,safe_unidirectional,best,361.378,3.08,12.15,12300.0,3921.46,1784.86
Semi-detached,Semi-detachedA_58.txt,H1,safe_unidirectional,worst,434.575,7.91,27.675,29895.0,5456.99,2455.65
Detached,DetachedD_37.txt,H2,hybrid_bidirectional,best,214.448,3.43,2.25,8283.0,4318.5,2074.31
Semi-detached,Semi-detachedA_2.txt,H2,safe_unidirectional,worst,374.836,5.18,20.7,20814.0,3773.9,1820.77
Detached,DetachedA_3.txt,H1,hybrid_bidirectional,worst,292.076,7.7,26.1,28698.0,5607.46,2573.21
Semi-detached,Semi-detachedD_1.txt,H2,safe_unidirectional,best,379.702,3.29,13.95,13605.0,3993.14,1819.5
Semi-detached,Semi-detachedD_27.txt,H1,hybrid_bidirectional,best,224.768,4.83,16.875,18243.0,5541.62,2229.01
Semi-detached,Semi-detachedA_11.txt,H1,safe_unidirectional,best,347.692,4.06,20.7,18462.0,5272.32,2212.84
Semi-detached,Semi-detachedA_4.txt,H2,hybrid_bidirectional,worst,216.95,6.37,8.775,17589.0,4017.92,1915.2
Semi-detached,Semi-detachedA_58.txt,H1,safe_unidirectional,best,380.76,4.06,22.275,19218.0,5456.99,2332.06
Detached,DetachedA_3.txt,H1,hybrid_bidirectional,best,221.511,4.69,16.875,17949.0,5591.56,2208.38
Semi-detached,Semi-detachedD_1.txt,H2,hybrid_bidirectional,worst,224.846,6.58,9.675,18462.0,4116.89,2012.8
Semi-detached,Semi-detachedA_4.txt,H2,hybrid_bidirectional,best,197.596,3.5,1.8,8214.0,4055.73,1915.11
Detached,DetachedD_0.txt,H1,safe_unidirectional,worst,446.789,7.98,28.575,30474.0,5544.29,2481.41
Semi-detached,Semi-detachedA_2.txt,H2,safe_unidirectional,best,337.985,3.08,12.375,12408.0,3773.9,1716.73
Semi-detached,Semi-detachedA_11.txt,H1,hybrid_bidirectional,worst,262.962,7.56,25.65,28188.0,5347.48,2414.77
Semi-detached,Semi-detachedD_27.txt,H2,safe_unidirectional,worst,404.384,5.53,20.475,21441.0,3976.85,1923.66
Semi-detached,Semi-detachedD_1.txt,H2,hybrid_bidirectional,best,209.46,3.78,2.025,8910.0,4149.99,2003.61
Semi-detached,Semi-detachedA_58.txt,H1,hybrid_bidirectional,worst,287.496,7.77,26.1,28845.0,5540.29,2515.36
Semi-detached,Semi-detachedA_2.txt,H2,hybrid_bidirectional,worst,200.491,5.95,7.875,16275.0,3874.42,1872.84
Semi-detached,Semi-detachedA_11.txt,H1,hybrid_bidirectional,best,206.159,4.55,16.65,17547.0,5324.2,2099.0
Detached,DetachedD_0.txt,H1,safe_unidirectional,best,394.689,4.2,22.05,19404.0,5544.29,2358.91
Detached,DetachedA_3.txt,H2,safe_unidirectional,worst,414.121,5.39,21.15,21471.0,4020.18,1928.39
Semi-detached,Semi-detachedD_18.txt,H1,safe_unidirectional,worst,430.098,7.84,27.9,29856.0,5447.83,2441.6
Semi-detached,Semi-detachedA_58.txt,H1,hybrid_bidirectional,best,229.861,4.48,18.45,18264.0,5522.76,2237.7
Semi-detached,Semi-detachedD_27.txt,H2,safe_unidirectional,best,365.909,3.22,12.15,12594.0,3976.85,1840.43
Semi-detached,Semi-detachedA_2.txt,H2,hybrid_bidirectional,best,186.331,3.43,1.8,8067.0,3910.85,1867.87
Semi-detached,Semi-detachedA_49.txt,H1,safe_unidirectional,worst,436.029,7.7,27.9,29562.0,5543.22,2496.05
Detached,DetachedD_0.txt,H1,hybrid_bidirectional,worst,291.848,7.84,27.0,29424.0,5627.69,2561.1
Semi-detached,Semi-detachedD_18.txt,H1,safe_unidirectional,best,383.027,3.99,21.825,18855.0,5447.83,2320.42
Semi-detached,Semi-detachedA_11.txt,H2,safe_unidirectional,worst,378.623,5.18,20.475,20706.0,3767.41,1815.55
Semi-detached,Semi-detachedD_27.txt,H2,hybrid_bidirectional,worst,208.567,6.09,8.55,16893.0,4105.17,1986.39
Detached,DetachedA_3.txt,H2,safe_unidirectional,best,363.904,3.22,11.7,12378.0,4020.18,1820.95
Semi-detached,Semi-detachedA_58.txt,H2,safe_unidirectional,worst,399.304,5.74,20.25,21774.0,3952.08,1905.13
Detached,DetachedD_0.txt,H1,hybrid_bidirectional,best,227.907,4.97,16.875,18537.0,5601.82,2206.29
Semi-detached,Semi-detachedD_36.txt,H1,safe_unidirectional,worst,448.902,7.91,28.125,30111.0,5632.92,2546.12
Semi-detached,Semi-detachedA_49.txt,H1,safe_unidirectional,best,387.368,4.13,21.825,19149.0,5543.22,2351.11
Semi-detached,Semi-detachedD_27.txt,H2,hybrid_bidirectional,best,190.913,3.57,1.8,8361.0,4144.68,1974.77
Detached,DetachedA_3.txt,H2,hybrid_bidirectional,worst,212.347,6.3,8.1,17118.0,4138.43,1972.11
Semi-detached,Semi-detachedD_18.txt,H1,hybrid_bidirectional,worst,284.472,7.91,26.325,29247.0,5522.87,2477.33
Semi-detached,Semi-detachedA_11.txt,H2,safe_unidirectional,best,338.115,3.08,11.475,11976.0,3767.41,1731.17
Semi-detached,Semi-detachedA_49.txt,H1,hybrid_bidirectional,worst,294.737,7.56,26.55,28620.0,5623.27,2559.3
Detached,DetachedA_3.txt,H2,hybrid_bidirectional,best,194.117,3.57,1.575,8253.0,4180.23,1983.83
Semi-detached,Semi-detachedA_58.txt,H2,safe_unidirectional,best,359.304,3.15,12.825,12771.0,3952.08,1802.67
Semi-detached,Semi-detachedD_36.txt,H1,safe_unidirectional,best,393.974,4.27,21.6,19335.0,5632.92,2359.03
Semi-detached,Semi-detachedD_18.txt,H1,hybrid_bidirectional,best,227.798,4.76,16.65,17988.0,5498.58,2160.97
Detached,DetachedD_0.txt,H2,safe_unidirectional,worst,419.237,5.53,21.15,21765.0,4039.38,1944.17
Semi-detached,Semi-detachedA_11.txt,H2,hybrid_bidirectional,worst,193.556,5.88,8.1,16236.0,3888.02,1890.61
Semi-detached,Semi-detachedD_31.txt,H1,safe_unidirectional,worst,414.753,7.42,27.675,28866.0,5405.84,2410.86
Semi-detached,Semi-detachedA_49.txt,H1,hybrid_bidirectional,best,227.0,4.9,16.875,18390.0,5603.94,2194.37
Semi-detached,Semi-detachedA_58.txt,H2,hybrid_bidirectional,worst,217.417,6.3,8.55,17334.0,4082.23,1970.64
Semi-detached,Semi-detachedD_36.txt,H1,hybrid_bidirectional,worst,288.622,7.91,26.1,29139.0,5720.5,2576.5
Semi-detached,Semi-detachedA_11.txt,H2,hybrid_bidirectional,best,176.809,3.36,1.575,7812.0,3920.58,1858.28
Detached,DetachedA_1.txt,H1,safe_unidirectional,worst,432.292,7.7,27.675,29454.0,5575.82,2485.83
Detached,DetachedD_0.txt,H2,safe_unidirectional,best,377.064,3.29,12.375,12849.0,4039.38,1842.22
Semi-detached,Semi-detachedD_18.txt,H2,safe_unidirectional,worst,407.854,5.25,21.825,21501.0,3942.92,1921.98
Semi-detached,Semi-detachedA_58.txt,H2,hybrid_bidirectional,best,199.514,3.5,2.025,8322.0,4117.13,1984.15
Semi-detached,Semi-detachedD_31.txt,H1,safe_unidirectional,best,369.165,3.99,21.6,18747.0,5405.84,2306.45
Semi-detached,Semi-detachedD_36.txt,H1,hybrid_bidirectional,best,233.607,4.62,18.45,18558.0,5700.34,2287.18
Semi-detached,Semi-detachedA_49.txt,H2,safe_unidirectional,worst,406.973,5.46,19.8,20970.0,4038.3,1925.97
Detached,DetachedD_0.txt,H2,hybrid_bidirectional,worst,220.398,6.3,8.55,17334.0,4170.42,2017.94
Detached,DetachedA_1.txt,H1,safe_unidirectional,best,382.424,4.13,21.375,18933.0,5575.82,2378.92
Semi-detached,Semi-detachedA_1.txt,H1,safe_unidirectional,worst,423.22,7.63,28.35,29631.0,5405.9,2438.75
Semi-detached,Semi-detachedD_31.txt,H1,hybrid_bidirectional,worst,282.016,7.42,26.1,28110.0,5480.12,2462.41
Semi-detached,Semi-detachedD_18.txt,H2,safe_unidirectional,best,365.276,3.01,12.375,12261.0,3942.92,1807.96
Semi-detached,Semi-detachedD_5.txt,H1,safe_unidirectional,worst,429.407,7.63,28.35,29631.0,5516.19,2490.82
Detached,DetachedD_0.txt,H2,hybrid_bidirectional,best,203.85,3.71,1.575,8547.0,4210.38,2022.24
Semi-detached,Semi-detachedD_36.txt,H2,safe_unidirectional,worst,418.542,5.53,20.7,21549.0,4128.01,1973.14
Detached,DetachedA_1.txt,H1,hybrid_bidirectional,worst,293.206,7.7,25.2,28266.0,5655.0,2548.02
Semi-detached,Semi-detachedD_31.txt,H1,hybrid_bidirectional,best,225.241,4.55,17.55,17979.0,5465.93,2188.17
Semi-detached,Semi-detachedA_49.txt,H2,safe_unidirectional,best,370.544,3.22,12.375,12702.0,4038.3,1837.83
Semi-detached,Semi-detachedA_1.txt,H1,safe_unidirectional,best,380.102,3.99,21.825,18855.0,5405.9,2315.18
Semi-detached,Semi-detachedD_18.txt,H2,hybrid_bidirectional,worst,212.474,5.95,9.675,17139.0,4064.31,1961.11
Semi-detached,Semi-detachedD_5.txt,H1,safe_unidirectional,best,380.62,4.06,21.6,18894.0,5516.19,2366.8
Semi-detached,Semi-detachedA_49.txt,H2,hybrid_bidirectional,worst,211.004,6.02,8.55,16746.0,4165.18,1972.71
Detached,DetachedA_1.txt,H1,hybrid_bidirectional,best,227.836,4.9,16.425,18174.0,5637.14,2217.63
Detached,DetachedA_13.txt,H1,safe_unidirectional,worst,436.059,7.42,28.575,29298.0,5548.31,2502.9
Semi-detached,Semi-detachedD_18.txt,H2,hybrid_bidirectional,best,197.099,3.5,1.575,8106.0,4104.22,1958.17
Semi-detached,Semi-detachedD_36.txt,H2,safe_unidirectional,best,377.295,3.36,12.15,12888.0,4128.01,1876.2
Semi-detached,Semi-detachedA_1.txt,H1,hybrid_bidirectional,worst,279.284,7.7,26.1,28698.0,5484.09,2494.74
Semi-detached,Semi-detachedD_31.txt,H2,safe_unidirectional,worst,387.044,5.11,20.025,20343.0,3900.93,1864.91
Semi-detached,Semi-detachedA_49.txt,H2,hybrid_bidirectional,best,195.59,3.64,1.8,8508.0,4202.85,1974.89
Semi-detached,Semi-detachedD_5.txt,H1,hybrid_bidirectional,worst,283.712,7.63,26.1,28551.0,5600.72,2556.99
Semi-detached,Semi-detachedD_36.txt,H2,hybrid_bidirectional,worst,222.761,6.23,9.0,17403.0,4252.94,2016.54
Semi-detached,Semi-detachedA_1.txt,H1,hybrid_bidirectional,best,223.869,4.55,17.325,17871.0,5462.62,2172.53
Detached,DetachedA_13.txt,H1,safe_unidirectional,best,384.812,4.13,21.6,19041.0,5548.31,2345.95
Detached,DetachedA_1.txt,H2,safe_unidirectional,worst,407.87,5.25,20.7,20961.0,4070.91,1954.29
Semi-detached,Semi-detachedD_24.txt,H1,safe_unidirectional,worst,427.486,7.14,28.8,28818.0,5595.7,2512.29
Semi-detached,Semi-detachedD_5.txt,H1,hybrid_bidirectional,best,225.298,4.83,16.2,17919.0,5578.45,2221.16
Semi-detached,Semi-detachedD_31.txt,H2,safe_unidirectional,best,348.238,3.29,11.25,12309.0,3900.93,1771.23
Semi-detached,Semi-detachedD_36.txt,H2,hybrid_bidirectional,best,209.518,3.64,1.8,8508.0,4293.85,2057.81
Semi-detached,Semi-detachedA_48.txt,H1,safe_unidirectional,worst,420.247,7.49,27.45,28905.0,5510.33,2454.27
Detached,DetachedA_13.txt,H1,hybrid_bidirectional,worst,280.214,7.56,26.1,28404.0,5629.27,2542.88
Semi-detached,Semi-detachedA_1.txt,H2,safe_unidirectional,worst,391.816,5.32,20.475,21000.0,3900.99,1866.47
Semi-detached,Semi-detachedD_24.txt,H1,safe_unidirectional,best,383.5,4.06,21.825,19002.0,5595.7,2393.7
Semi-detached,Semi-detachedD_31.txt,H2,hybrid_bidirectional,worst,200.636,5.6,8.55,15864.0,4013.05,1938.35
Detached,DetachedA_1.txt,H2,safe_unidirectional,best,373.071,3.08,12.6,12516.0,4070.91,1873.73
Semi-detached,Semi-detachedD_5.txt,H2,safe_unidirectional,worst,407.415,5.25,21.15,21177.0,4011.28,1949.51
Detached,DetachedA_13.txt,H1,hybrid_bidirectional,best,222.09,4.9,16.425,18174.0,5603.64,2198.49
Semi-detached,Semi-detachedA_48.txt,H1,safe_unidirectional,best,374.978,4.06,21.6,18894.0,5510.33,2349.89
