Archetype,CAH Type,Operation,Solar,CAPEX,OPEX Savings
Semi-detached,H3,hybrid_bidirectional,best,4959.0,956.5344000000001
Terraced,H3,safe_unidirectional,best,7335.0,679.9148000000001
Semi-detached,H3,safe_unidirectional,best,7551.0,712.7064
Terraced,H3,hybrid_bidirectional,worst,10782.0,888.4628000000001
Terraced,H3,safe_unidirectional,worst,11493.0,673.7728000000002
Semi-detached,H3,hybrid_bidirectional,worst,10959.0,946.2434000000001
Terraced,H3,hybrid_bidirectional,best,4959.0,890.8628000000001
Semi-detached,H3,safe_unidirectional,worst,13641.0,698.6644000000001
Semi-detached,H3,hybrid_bidirectional,best,5106.0,951.7364000000001
Terraced,H3,safe_unidirectional,best,6816.0,692.1378000000001
Semi-detached,H3,safe_unidirectional,best,7620.0,717.5884000000001
Terraced,H3,hybrid_bidirectional,worst,9831.0,905.9668000000001
Semi-detached,H3,hybrid_bidirectional,worst,12243.0,954.1784000000001
Terraced,H3,hybrid_bidirectional,best,4518.0,906.0048000000002
Semi-detached,H3,safe_unidirectional,worst,13758.0,683.2834
Semi-detached,H3,hybrid_bidirectional,best,5361.0,960.5804
Semi-detached,H3,safe_unidirectional,best,8022.0,706.1584
Terraced,H3,safe_unidirectional,worst,13395.0,648.0168000000001
Semi-detached,H3,hybrid_bidirectional,worst,13089.0,939.7494000000002
Semi-detached,H3,safe_unidirectional,worst,12993.0,684.9154000000001
Semi-detached,H3,hybrid_bidirectional,best,5655.0,945.7734
Terraced,H3,safe_unidirectional,best,7659.0,670.5778
Terraced,H3,hybrid_bidirectional,worst,12480.0,884.1678000000002
Semi-detached,H3,safe_unidirectional,best,7581.0,709.3774000000001
Terraced,H3,hybrid_bidirectional,best,5400.0,887.2878000000001
Semi-detached,H3,hybrid_bidirectional,worst,11910.0,943.0744000000001
Semi-detached,H3,safe_unidirectional,worst,13209.0,693.8524000000001
Semi-detached,H3,hybrid_bidirectional,best,5322.0,949.7994000000001
Semi-detached,H3,safe_unidirectional,best,7512.0,715.8684000000001
Terraced,H3,safe_unidirectional,worst,12954.0,648.6408000000001
Semi-detached,H3,hybrid_bidirectional,worst,12018.0,934.2714000000001
Semi-detached,H3,safe_unidirectional,worst,12915.0,697.9084
Semi-detached,H3,hybrid_bidirectional,best,5322.0,939.8044000000001
Terraced,H3,safe_unidirectional,best,7473.0,669.0428000000002
Terraced,H3,hybrid_bidirectional,worst,11763.0,883.8278000000001
Semi-detached,H3,safe_unidirectional,best,7620.0,720.4614000000001
Terraced,H3,safe_unidirectional,worst,12885.0,658.5498000000001
Terraced,H3,hybrid_bidirectional,best,5214.0,891.6268000000001
Semi-detached,H3,hybrid_bidirectional,worst,11616.0,951.4454000000001
Semi-detached,H3,safe_unidirectional,worst,12963.0,689.7634
Semi-detached,H3,hybrid_bidirectional,best,5322.0,956.7394000000002
Terraced,H3,safe_unidirectional,best,7365.0,678.1618000000001
Semi-detached,H3,safe_unidirectional,best,7620.0,708.4594000000001
Terraced,H3,hybrid_bidirectional,worst,11694.0,898.0798000000001
Semi-detached,H3,hybrid_bidirectional,worst,11154.0,939.0744000000001
Terraced,H3,hybrid_bidirectional,best,5106.0,903.3218000000002
Semi-detached,H3,safe_unidirectional,worst,13071.0,703.2404000000001
Semi-detached,H3,hybrid_bidirectional,best,5253.0,940.1234000000001
Semi-detached,H3,safe_unidirectional,best,7512.0,725.9204000000001
Terraced,H3,safe_unidirectional,worst,12003.0,685.3048000000001
Semi-detached,H3,hybrid_bidirectional,worst,11694.0,941.1624000000002
Semi-detached,H3,hybrid_bidirectional,best,5214.0,946.9294000000001
Semi-detached,H3,safe_unidirectional,worst,12120.0,712.9844
Terraced,H3,safe_unidirectional,best,6894.0,706.1168000000001
Terraced,H3,hybrid_bidirectional,worst,10449.0,905.6728
Semi-detached,H3,safe_unidirectional,best,7110.0,733.7694000000001
Terraced,H3,hybrid_bidirectional,best,4734.0,904.1868000000001
Semi-detached,H3,hybrid_bidirectional,worst,10635.0,957.1574
Semi-detached,H3,safe_unidirectional,worst,13110.0,696.7684000000002
Semi-detached,H3,hybrid_bidirectional,best,4773.0,957.9994000000002
Semi-detached,H3,safe_unidirectional,best,7443.0,724.0294000000001
Terraced,H3,safe_unidirectional,worst,11454.0,692.6518000000001
Semi-detached,H3,hybrid_bidirectional,worst,12048.0,942.6834000000001
Semi-detached,H3,safe_unidirectional,worst,11532.0,739.0064000000001
Terraced,H3,safe_unidirectional,best,6708.0,718.4558000000002
Semi-detached,H3,hybrid_bidirectional,best,5214.0,946.5504000000001
Terraced,H3,hybrid_bidirectional,worst,10086.0,908.4168000000001
Semi-detached,H3,safe_unidirectional,best,6708.0,761.0824000000001
Terraced,H3,hybrid_bidirectional,best,4518.0,911.7538000000001
Terraced,H3,safe_unidirectional,worst,12552.0,660.2228000000001
Semi-detached,H3,hybrid_bidirectional,worst,10263.0,961.4904000000001
Semi-detached,H3,safe_unidirectional,worst,12993.0,708.0714
Semi-detached,H3,hybrid_bidirectional,best,4518.0,963.1764000000001
Terraced,H3,safe_unidirectional,best,7218.0,679.9428
Terraced,H3,hybrid_bidirectional,worst,10821.0,895.9828000000001
Semi-detached,H3,safe_unidirectional,best,7512.0,730.1204
Terraced,H3,hybrid_bidirectional,best,4812.0,895.5668000000001
Semi-detached,H3,hybrid_bidirectional,worst,11763.0,946.5314000000001
Semi-detached,H3,safe_unidirectional,worst,12297.0,718.2294000000002
Semi-detached,H3,hybrid_bidirectional,best,5214.0,948.8724000000001
Semi-detached,H3,safe_unidirectional,best,7149.0,744.4654
Terraced,H3,safe_unidirectional,worst,13659.0,639.1558000000001
Semi-detached,H3,hybrid_bidirectional,worst,10782.0,953.5144000000001
Semi-detached,H3,hybrid_bidirectional,best,4812.0,955.7254
Semi-detached,H3,safe_unidirectional,worst,13512.0,694.7374000000001
Terraced,H3,safe_unidirectional,best,7836.0,656.6588000000002
Terraced,H3,hybrid_bidirectional,worst,12057.0,881.5738000000001
Semi-detached,H3,safe_unidirectional,best,7875.0,712.9594000000001
Terraced,H3,hybrid_bidirectional,best,5400.0,881.9038
Semi-detached,H3,hybrid_bidirectional,worst,12399.0,944.8004000000001
Semi-detached,H3,safe_unidirectional,worst,13434.0,683.6014
Semi-detached,H3,hybrid_bidirectional,best,5577.0,947.5414000000001
Terraced,H3,safe_unidirectional,worst,12258.0,666.6398000000002
Semi-detached,H3,safe_unidirectional,best,7728.0,703.2904000000001
Semi-detached,H3,hybrid_bidirectional,worst,12558.0,941.6244000000002
Semi-detached,H3,safe_unidirectional,worst,12699.0,699.1734000000001
Terraced,H3,safe_unidirectional,best,7404.0,688.9918000000001
Semi-detached,H3,hybrid_bidirectional,best,5508.0,944.4514000000001
Terraced,H3,hybrid_bidirectional,worst,10782.0,902.3038000000001
Semi-detached,H3,safe_unidirectional,best,7590.0,720.9834000000001
Terraced,H3,hybrid_bidirectional,best,5106.0,905.4748000000001
Terraced,H3,safe_unidirectional,worst,12444.0,684.5338000000002
Semi-detached,H3,hybrid_bidirectional,worst,11262.0,945.9704000000002
Semi-detached,H3,safe_unidirectional,worst,12885.0,707.6584
Semi-detached,H3,hybrid_bidirectional,best,5322.0,951.1084000000001
Terraced,H3,safe_unidirectional,best,7110.0,702.9898000000001
Terraced,H3,hybrid_bidirectional,worst,11361.0,902.1308000000001
Semi-detached,H3,safe_unidirectional,best,7620.0,724.2244000000001
Terraced,H3,hybrid_bidirectional,best,4920.0,900.5188
Semi-detached,H3,safe_unidirectional,worst,12807.0,714.2444
Semi-detached,H3,hybrid_bidirectional,worst,11655.0,946.5034
Semi-detached,H3,hybrid_bidirectional,best,5322.0,951.7684000000002
Semi-detached,H3,safe_unidirectional,best,7551.0,745.5304000000001
Terraced,H3,safe_unidirectional,worst,12150.0,680.7968000000001
Semi-detached,H3,hybrid_bidirectional,worst,11625.0,953.0044
Semi-detached,H3,hybrid_bidirectional,best,5214.0,959.9184000000001
Semi-detached,H3,safe_unidirectional,worst,12630.0,716.2394000000002
Terraced,H3,safe_unidirectional,best,7002.0,706.0428000000002
Terraced,H3,hybrid_bidirectional,worst,10920.0,904.6618000000001
Semi-detached,H3,safe_unidirectional,best,7296.0,741.4804000000001
Terraced,H3,hybrid_bidirectional,best,4773.0,905.7438000000001
Semi-detached,H3,hybrid_bidirectional,worst,11361.0,958.1064000000001
Semi-detached,H3,safe_unidirectional,worst,12885.0,687.4344000000001
Semi-detached,H3,hybrid_bidirectional,best,4812.0,957.0164000000001
Terraced,H3,safe_unidirectional,worst,12690.0,664.1858000000001
Semi-detached,H3,safe_unidirectional,best,7767.0,706.4724000000001
Semi-detached,H3,safe_unidirectional,worst,12777.0,711.3264000000001
Semi-detached,H3,hybrid_bidirectional,worst,11184.0,946.3124
Terraced,H3,safe_unidirectional,best,7257.0,688.9718
Semi-detached,H3,hybrid_bidirectional,best,5469.0,944.8014000000001
Terraced,H3,hybrid_bidirectional,worst,11547.0,902.1898000000001
Semi-detached,H3,safe_unidirectional,best,7296.0,735.1864
Terraced,H3,hybrid_bidirectional,best,4959.0,902.6098000000001
Terraced,H3,safe_unidirectional,worst,13836.0,642.8228000000001
Semi-detached,H3,hybrid_bidirectional,worst,11331.0,956.9434000000001
Semi-detached,H3,hybrid_bidirectional,best,4959.0,957.2034000000001
Semi-detached,H3,safe_unidirectional,worst,12954.0,692.8554000000001
Terraced,H3,safe_unidirectional,best,7728.0,663.3378000000001
Terraced,H3,hybrid_bidirectional,worst,12243.0,895.3028000000002
Semi-detached,H3,safe_unidirectional,best,7473.0,711.2024000000001
Terraced,H3,hybrid_bidirectional,best,5430.0,896.6828
Semi-detached,H3,safe_unidirectional,worst,13434.0,701.6564000000001
Terraced,H3,hybrid_bidirectional,worst,12087.0,892.7518000000001
Semi-detached,H3,hybrid_bidirectional,worst,11802.0,939.7484000000001
Terraced,H3,hybrid_bidirectional,best,5214.0,896.6958000000001
Terraced,H3,hybrid_bidirectional,best,4773.0,901.5518000000001
Terraced,H3,safe_unidirectional,worst,12081.0,673.0948000000001
Terraced,H3,safe_unidirectional,best,6963.0,696.6158
Terraced,H3,safe_unidirectional,worst,12228.0,660.7648000000002
Terraced,H3,hybrid_bidirectional,worst,10527.0,903.3028000000002
Terraced,H3,safe_unidirectional,worst,12258.0,656.7578000000001
Terraced,H3,hybrid_bidirectional,best,4734.0,908.6568000000001
Terraced,H3,safe_unidirectional,best,7227.0,687.6608000000001
Terraced,H3,safe_unidirectional,best,7257.0,681.7228000000001
Terraced,H3,hybrid_bidirectional,worst,10635.0,899.6608000000001
Terraced,H3,hybrid_bidirectional,worst,10890.0,885.9028000000001
Terraced,H3,hybrid_bidirectional,best,4812.0,901.8528000000001
Terraced,H3,safe_unidirectional,worst,12768.0,673.8268
Terraced,H3,hybrid_bidirectional,best,5028.0,885.9368000000002
Terraced,H3,safe_unidirectional,best,7257.0,702.1278000000001
Terraced,H3,safe_unidirectional,worst,12081.0,666.6848000000001
Terraced,H3,hybrid_bidirectional,worst,11223.0,902.3908000000001
Terraced,H3,safe_unidirectional,worst,12120.0,663.2358000000002
Terraced,H3,hybrid_bidirectional,best,4920.0,905.4748000000001
Terraced,H3,safe_unidirectional,best,7149.0,689.5068000000001
Terraced,H3,safe_unidirectional,best,6963.0,685.9898000000001
Terraced,H3,hybrid_bidirectional,worst,10605.0,900.7498
Terraced,H3,safe_unidirectional,worst,12444.0,682.8828000000001
Terraced,H3,safe_unidirectional,worst,13239.0,654.3848
Terraced,H3,hybrid_bidirectional,worst,10527.0,895.7428000000001
Terraced,H3,hybrid_bidirectional,best,4920.0,903.7408000000001
Terraced,H3,hybrid_bidirectional,best,4665.0,895.5848000000001
Terraced,H3,safe_unidirectional,best,7002.0,709.8388000000001
Terraced,H3,safe_unidirectional,best,7689.0,673.9828000000001
Terraced,H3,hybrid_bidirectional,worst,11331.0,916.6008000000002
Terraced,H3,hybrid_bidirectional,worst,12393.0,889.4588000000001
Terraced,H3,hybrid_bidirectional,best,4812.0,915.3388000000001
Terraced,H3,hybrid_bidirectional,best,5577.0,898.2458000000001
Terraced,H3,safe_unidirectional,worst,12669.0,658.5698000000001
Terraced,H3,safe_unidirectional,best,7296.0,688.2148000000001
Terraced,H3,safe_unidirectional,worst,12444.0,665.8808000000001
Terraced,H3,hybrid_bidirectional,worst,11724.0,898.3168000000001
Terraced,H3,safe_unidirectional,worst,13602.0,656.8158000000001
Terraced,H3,hybrid_bidirectional,best,5214.0,903.5578
Terraced,H3,safe_unidirectional,best,7071.0,684.7398000000001
Terraced,H3,safe_unidirectional,best,7473.0,684.4158000000001
Terraced,H3,hybrid_bidirectional,worst,10998.0,896.0408000000001
Terraced,H3,hybrid_bidirectional,worst,12891.0,891.9058000000001
Terraced,H3,hybrid_bidirectional,best,4881.0,899.9288000000001
Terraced,H3,hybrid_bidirectional,best,5322.0,892.1488000000002
Terraced,H3,safe_unidirectional,worst,13101.0,672.3678000000001
Terraced,H3,safe_unidirectional,best,7218.0,692.1608000000001
Terraced,H3,safe_unidirectional,worst,13503.0,632.7648000000002
Terraced,H3,hybrid_bidirectional,worst,11802.0,901.9598000000001
Terraced,H3,safe_unidirectional,worst,12003.0,676.4428
Terraced,H3,hybrid_bidirectional,best,4920.0,904.5528000000002
Terraced,H3,safe_unidirectional,best,7806.0,660.5508000000001
Terraced,H3,safe_unidirectional,best,6933.0,709.7998000000001
Terraced,H3,hybrid_bidirectional,worst,12351.0,876.1428000000001
Terraced,H3,safe_unidirectional,worst,12738.0,677.6358000000001
Terraced,H3,safe_unidirectional,worst,11385.0,692.1188000000001
Terraced,H3,hybrid_bidirectional,worst,10233.0,904.4818000000001
Terraced,H3,hybrid_bidirectional,best,5508.0,877.2988000000001
Terraced,H3,hybrid_bidirectional,best,4773.0,904.3438000000001
Terraced,H3,safe_unidirectional,best,6855.0,700.3678000000001
Terraced,H3,safe_unidirectional,best,6855.0,708.7728000000002
Terraced,H3,hybrid_bidirectional,worst,11694.0,905.9788000000001
Terraced,H3,hybrid_bidirectional,worst,10008.0,907.4638000000001
Terraced,H3,hybrid_bidirectional,best,4773.0,905.7578000000001
Terraced,H3,hybrid_bidirectional,best,4518.0,905.9878000000001
Terraced,H3,safe_unidirectional,worst,12513.0,670.3148000000001
Terraced,H3,safe_unidirectional,best,7365.0,690.7068000000002
Terraced,H3,safe_unidirectional,worst,12111.0,661.1028000000001
Terraced,H3,hybrid_bidirectional,worst,11175.0,902.5548000000001
Terraced,H3,safe_unidirectional,worst,12003.0,686.3348000000001
Terraced,H3,hybrid_bidirectional,best,5106.0,902.7828000000001
Terraced,H3,safe_unidirectional,best,7365.0,687.1698000000001
Terraced,H3,safe_unidirectional,best,6894.0,709.6258
Terraced,H3,hybrid_bidirectional,worst,10518.0,891.1548000000001
Terraced,H3,hybrid_bidirectional,worst,10557.0,904.6218000000001
Terraced,H3,hybrid_bidirectional,best,4920.0,890.0768
Terraced,H3,hybrid_bidirectional,best,4665.0,907.6168000000001
Terraced,H3,safe_unidirectional,worst,12807.0,656.5268000000001
Terraced,H3,safe_unidirectional,best,7620.0,679.3878000000001
Terraced,H3,safe_unidirectional,worst,11532.0,676.0758000000001
Terraced,H3,hybrid_bidirectional,worst,11655.0,898.4648000000001
Terraced,H3,safe_unidirectional,worst,12111.0,684.2578000000001
Terraced,H3,safe_unidirectional,best,6963.0,692.2578000000001
Terraced,H3,hybrid_bidirectional,best,5175.0,897.9418000000001
Terraced,H3,safe_unidirectional,best,6963.0,707.1778000000002
Terraced,H3,hybrid_bidirectional,worst,9576.0,902.5968000000001
Terraced,H3,safe_unidirectional,worst,11610.0,683.6988000000001
Terraced,H3,safe_unidirectional,worst,12336.0,661.8088000000001
Terraced,H3,hybrid_bidirectional,worst,10782.0,903.3618000000001
Terraced,H3,hybrid_bidirectional,best,4626.0,903.0598000000001
Terraced,H3,hybrid_bidirectional,best,4773.0,902.7288000000001
Terraced,H3,safe_unidirectional,best,6708.0,702.9308000000001
Terraced,H3,safe_unidirectional,best,7002.0,682.8178
Terraced,H3,hybrid_bidirectional,worst,9723.0,909.2738000000002
Terraced,H3,hybrid_bidirectional,worst,10782.0,886.9638000000001
Terraced,H3,hybrid_bidirectional,best,4518.0,909.7388000000001
Terraced,H3,hybrid_bidirectional,best,4881.0,890.2438000000001
Terraced,H3,safe_unidirectional,worst,12699.0,663.7218
Terraced,H3,safe_unidirectional,best,7218.0,682.1908000000001
Terraced,H3,safe_unidirectional,worst,12042.0,673.7878000000001
Terraced,H3,hybrid_bidirectional,worst,11793.0,886.9888000000001
Terraced,H3,safe_unidirectional,worst,12003.0,674.5598000000001
Terraced,H3,hybrid_bidirectional,best,5106.0,891.3528000000001
Terraced,H3,safe_unidirectional,best,6924.0,695.6038000000001
Terraced,H3,safe_unidirectional,best,7149.0,695.2428000000001
Terraced,H3,hybrid_bidirectional,worst,10557.0,894.6948000000001
Terraced,H3,hybrid_bidirectional,worst,10341.0,904.7148000000001
Terraced,H3,hybrid_bidirectional,best,4665.0,894.5938000000001
Terraced,H3,hybrid_bidirectional,best,4881.0,904.8238000000001
Terraced,H3,safe_unidirectional,worst,12660.0,665.6398000000002
Terraced,H3,safe_unidirectional,best,7071.0,686.0948000000001
Terraced,H3,safe_unidirectional,worst,11856.0,676.2398000000001
Terraced,H3,hybrid_bidirectional,worst,11616.0,898.0688000000001
Terraced,H3,safe_unidirectional,worst,14013.0,654.2448000000002
Terraced,H3,safe_unidirectional,best,6855.0,697.7018
Terraced,H3,hybrid_bidirectional,best,4920.0,901.7498
Terraced,H3,hybrid_bidirectional,worst,10734.0,907.2808000000001
Terraced,H3,safe_unidirectional,best,7875.0,664.5978000000001
Terraced,H3,safe_unidirectional,worst,12297.0,657.3508000000002
Terraced,H3,hybrid_bidirectional,best,4665.0,911.3378000000001
Terraced,H3,safe_unidirectional,worst,11856.0,667.8818000000001
Terraced,H3,hybrid_bidirectional,worst,12792.0,889.9008000000001
Terraced,H3,hybrid_bidirectional,best,5547.0,892.2638000000002
Terraced,H3,safe_unidirectional,best,7110.0,679.5108000000001
Terraced,H3,safe_unidirectional,best,7002.0,687.5208000000001
Terraced,H3,hybrid_bidirectional,worst,10890.0,895.9438000000001
Terraced,H3,hybrid_bidirectional,worst,10224.0,899.9618000000002
Terraced,H3,hybrid_bidirectional,best,4812.0,894.9598000000001
Terraced,H3,hybrid_bidirectional,best,4665.0,903.0958
Terraced,H3,safe_unidirectional,worst,12189.0,655.9808
Terraced,H3,safe_unidirectional,best,7071.0,678.8258000000001
Terraced,H3,safe_unidirectional,worst,12807.0,651.5498000000001
Terraced,H3,hybrid_bidirectional,worst,10812.0,899.2018
Terraced,H3,safe_unidirectional,worst,13533.0,645.3528000000001
Terraced,H3,hybrid_bidirectional,best,4881.0,903.1768000000001
Terraced,H3,safe_unidirectional,best,7443.0,681.7828000000002
Terraced,H3,safe_unidirectional,best,7728.0,673.4488000000001
Terraced,H3,hybrid_bidirectional,worst,11547.0,889.2078000000001
Terraced,H3,hybrid_bidirectional,worst,12303.0,899.8658000000001
Terraced,H3,hybrid_bidirectional,best,5067.0,892.2558000000001
Terraced,H3,hybrid_bidirectional,best,5322.0,898.3658
Terraced,H3,safe_unidirectional,worst,12777.0,659.0328000000002
Terraced,H3,safe_unidirectional,best,7404.0,680.7128000000001
Terraced,H3,safe_unidirectional,worst,12444.0,651.5518000000002
